submission_id,request_id,participant_id,participant_session_id,image_id,survey_index,description,word_count,feedback,time_spent_seconds,is_survey,is_attention_check,attention_passed,flagged_too_fast,quality_score,alignment_score,ip_hash,user_agent,device_type,extra_metadata,tab_switch_count,page_close_attempts,network_disconnects,survey_time_spent_seconds,survey_page_views,survey_tab_switches,survey_page_close_attempts,survey_network_disconnects,survey_max_scroll_depth_pct,survey_clicks,survey_keypresses,created_at,attention_tier,attention_confidence,expected_term_recall,matched_term_count,expected_term_count,distinct_word_count,descriptive_token_count,writing_quality_score,behavior_risk_score,alignment_precision,alignment_recall,alignment_object_f1,alignment_relation_score,alignment_scene_consistency_score,alignment_wrong_object_penalty,alignment_natural_language_score,alignment_stuffing_penalty,consecutive_failures,hard_flag_triggered,soft_flag_triggered,supporting_signals,too_fast_score,too_fast_threshold_seconds,too_fast_margin_seconds,copy_paste_likelihood_score,typing_effort_risk,speed_risk,session_integrity_risk,watchlist_triggered,enforcement_status,soft_review_recommended,submission_id,time_before_typing_seconds,edit_count,backspace_count,avg_keystroke_interval_seconds,keystroke_variance,pause_count,avg_pause_duration_seconds,revision_bursts,hesitation_score,submitted_without_typing_pause,confidence_rating,difficulty_self_report,first_view_duration_seconds,writing_duration_seconds,object_mention_count,spatial_mention_count,reference_coverage,detail_density_score,id_img,image_id_img,url,is_active,edits_per_word,pauses_per_word,typing_speed,cognitive_load,quality_score_proxy,alignment_proxy,strain_index,split
4,8ca72e72-f9d2-49b1-b2fa-ccc223411251,2,2.0,42,2.0,This is image of cute rabbit wearing astronaut suite and floating on vast open space. In space there is starts and planets. This image is cute. The rabbit is so cute and adorable. This image is detailed. There is clouds also. The starts are sparking and glowing also. The overall image is perfect detailed image and looks perfect and graet,60,This is perfect image and great survey,148.522,False,True,False,False,0.6669,0.7197,8cd55b6fdb55f2bad5cf69d3b5b5ef3f16c650317b6f29f2e61653d4b008010b,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",mobile,"{'alignment': {'wrong': [], 'missed': ['star'], 'correct': ['cloud', 'planet', 'rabbit', 'space'], 'relation_hits': [], 'style_metrics': {'token_count': 60.0, 'unique_ratio': 0.5333, 'sentence_count': 7.0, 'stuffing_penalty': 0.0522, 'object_token_density': 0.0667, 'relation_term_density': 0.0333, 'repeated_bigram_ratio': 0.0847, 'natural_language_score': 0.9093}}, 'attention': {'strict': True, 'suspicious': True, 'recall_weak': False, 'alignment_weak': False, 'core_term_count': 5, 'keyword_missing': False, 'distinct_word_count': 32, 'repetitive_template_detected': True}, 'enforcement': {'combined_suspicion': False, 'enforcement_status': 'watchlist', 'watchlist_triggered': True, 'contradiction_signals': [], 'soft_review_recommended': False, 'participant_enforcement_score': 0.2476}}",0,0,0,152.555,1,0,0,0,100,10,406,2026-03-28 21:10:53.492971+00:00,suspicious,0.636,0.8,4.0,5.0,32,21.0,0.5335,0.12,1.0,0.8,0.8889,0.0,0.8133,0.0,0.9093,0.0522,1,False,False,"{'alignment_score': 0.7197, 'alignment_recall': 0.8, 'matched_term_count': 4, 'distinct_word_count': 32, 'expected_term_count': 5, 'expected_term_recall': 0.8, 'descriptive_token_count': 21}",0.0,79.68,-68.84,0.0,0.0,0.0,0.0,True,watchlist,False,4,7.3500004,406,33,0.34499258,0.4849843,9,3.915,3,0.3815,False,5,3,7.3500004,141.172,4,0,0.8,0.5793,42,42.svg,https://d15t657aq01nli.cloudfront.net/42.svg,True,6.766666666666667,0.15,0.4039805550692827,2.6264284239821034,0.09238419078472171,0.7882617024455673,0.22096663751690324,train
284,ebb063c6-1480-4c79-acc1-261a9855f3fd,316,562.0,71,2.0,The Conversation with Gemini Gemini said This illustration depicts a cozy sunlit living room filled with four energetic and sleepy dogs. In the center a Pug is curled up and napping soundly in a plush grey dog bed. To the left a Corgi is focused on its meal eating from a metal bowl near a brick fireplace. On the right side of the room a small whiteandbrown Jack Russell Terrier is playfully tugging on a cloth hanging from a wooden coffee table. In the foreground a Golden Retriever puppy looks directly at the viewer with large curious eyes. The scene is full of charming details like scattered chew bones potted plants on a bookshelf and a colorful patterned rug that ties the warm domestic atmosphere together. Gemini said The image displays a vibrant and bustling entrance to a zoo marked by a large rustic wooden archway with the word ZOO prominently displayed at the top. The scene is celebratory and bright decorated with clusters of colorful balloons in shades of yellow red and blue that frame the upper corners of the view. In the foreground a magnificent peacock with a long iridescent green and blue tail stands on the paved walkway serving as a focal point. Several groups of people are walking through the entrance appearing to enjoy a sunny day out. The background is filled with lush tropical greenery and palm trees under a clear blue sky with soft white clouds creating an inviting and lively atmosphere for visitors.,250,Greate,79.395,False,True,True,True,0.589,0.6108,3a1589f8b2c6fe836c6095ee569b66c87d17f9f97650c0a16d79ff147c6f9371,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",mobile,"{'alignment': {'wrong': ['cloud', 'dog', 'eye', 'tree'], 'missed': [], 'correct': ['balloon', 'peacock', 'zoo'], 'relation_hits': [], 'style_metrics': {'token_count': 230.0, 'unique_ratio': 0.6913, 'sentence_count': 11.0, 'stuffing_penalty': 0.0, 'object_token_density': 0.013, 'relation_term_density': 0.0957, 'repeated_bigram_ratio': 0.048, 'natural_language_score': 0.9861}}, 'attention': {'strict': True, 'suspicious': False, 'recall_weak': False, 'alignment_weak': False, 'core_term_count': 3, 'keyword_missing': False, 'distinct_word_count': 159, 'repetitive_template_detected': False}, 'enforcement': {'combined_suspicion': True, 'enforcement_status': 'normal', 'watchlist_triggered': False, 'contradiction_signals': ['high_copy_paste_low_effort', 'speed_pressure_with_low_effort', 'high_quality_high_copy_paste_low_effort', 'high_quality_speed_pressure_low_effort'], 'soft_review_recommended': False, 'participant_enforcement_score': 0.2095}}",1,0,0,80.755,1,1,0,0,100,11,12,2026-04-02 10:35:36.873920+00:00,weak_pass,1.0,1.0,3.0,3.0,159,144.0,0.8155,0.4754,0.4286,1.0,0.6,0.0,1.0,0.0352,0.9861,0.0,0,False,False,"{'alignment_score': 0.6108, 'alignment_recall': 1.0, 'matched_term_count': 3, 'distinct_word_count': 159, 'expected_term_count': 3, 'expected_term_recall': 1.0, 'descriptive_token_count': 144}",0.6735,275.6,196.21,0.5603,0.5824,0.6735,0.09,False,normal,False,284,56.11,12,1,1.7049091,10.9550085,2,8.183,0,0.8167,False,5,1,56.11,23.285,7,6,1.0,0.9086,71,71.svg,https://d15t657aq01nli.cloudfront.net/71.svg,True,0.048,0.008,3.1488128975376286,2.435270660575145,0.9999999971416313,0.9019636095943997,0.005693881251932707,train
5,45cbeede-5625-42b5-8dc4-c385170a3d26,3,3.0,38,1.0,Hii this is the beautiful image one rabbit paint the rainbow with beautiful colors the rabbit color is white and grey mix rabbit look so cute there are 5 colors in rainbow  dark pink orange yellow light green and blue and there is seen of the sky in the sky full of starts the way rabbit see the sky very very beautiful in rabbit hand there is one brush.,68,This is very very nice image,163.67,False,True,True,False,0.6764,0.5776,93e07f1321eb7d5e303ab9852a9c7d4bfe03170af06038152c4b9cb7659af652,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",mobile,"{'alignment': {'wrong': [], 'missed': ['cloud', 'star'], 'correct': ['rabbit', 'rainbow'], 'relation_hits': [], 'style_metrics': {'token_count': 68.0, 'unique_ratio': 0.5882, 'sentence_count': 1.0, 'stuffing_penalty': 0.0175, 'object_token_density': 0.1029, 'relation_term_density': 0.0735, 'repeated_bigram_ratio': 0.0448, 'natural_language_score': 0.8026}}, 'attention': {'strict': True, 'suspicious': False, 'recall_weak': False, 'alignment_weak': False, 'core_term_count': 4, 'keyword_missing': False, 'distinct_word_count': 40, 'repetitive_template_detected': False}, 'enforcement': {'combined_suspicion': False, 'enforcement_status': 'normal', 'watchlist_triggered': False, 'contradiction_signals': [], 'soft_review_recommended': False, 'participant_enforcement_score': 0.0}}",0,0,0,141.968,1,0,0,0,100,8,495,2026-03-29 05:01:27.286604+00:00,weak_pass,0.64,0.5,2.0,4.0,40,27.0,0.558,0.0,1.0,0.5,0.6667,0.0,0.7,0.0,0.8026,0.0175,0,False,False,"{'alignment_score': 0.5776, 'alignment_recall': 0.5, 'matched_term_count': 2, 'distinct_word_count': 40, 'expected_term_count': 4, 'expected_term_recall': 0.5, 'descriptive_token_count': 27}",0.0,100.35,-63.32,0.0,0.0,0.0,0.0,False,normal,False,5,27.005001,494,133,0.27329817,0.31170902,12,3.1455834,9,0.6466,False,3,3,27.005001,136.665,2,0,0.5,0.5181,38,38.svg,https://d15t657aq01nli.cloudfront.net/38.svg,True,7.264705882352941,0.17647058823529413,0.4154701533573655,4.1265483141048165,0.13708564691004443,0.5278540283791501,0.31624481923558034,train
213,6bf201e0-24e4-433c-8f97-f5e4018a565f,242,416.0,63,2.0,Its a forest image. Very beautiful forest so many trees with to much greenery. Its a baby fox In this image and very happy. Its eating fruits from basket and very happy. There are to many flowers in this forest image. Baby fox id wearing a necklace also which is making him look super cute and basket is very good looking .,61,Nice image,177.725,True,False,0,False,0.6974,0.5066,a827acdccc4565e0a58db67286b72203d598b3514e26fd53f4a1ffb9749e49c4,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",mobile,"{'alignment': {'wrong': ['basket', 'flower', 'tree'], 'missed': ['berry'], 'correct': ['forest', 'fox'], 'relation_hits': [], 'style_metrics': {'token_count': 58.0, 'unique_ratio': 0.6552, 'sentence_count': 6.0, 'stuffing_penalty': 0.0073, 'object_token_density': 0.0862, 'relation_term_density': 0.1034, 'repeated_bigram_ratio': 0.0877, 'natural_language_score': 0.9685}}, 'enforcement': {'combined_suspicion': False, 'enforcement_status': 'normal', 'watchlist_triggered': False, 'contradiction_signals': [], 'soft_review_recommended': False, 'participant_enforcement_score': 0.0}}",0,0,0,179.04,1,0,0,0,100,8,436,2026-03-31 14:06:21.889254+00:00,0,0.0,0.0,0.0,0.0,38,0.0,0.5327,0.0004,0.4,0.6667,0.5,0.0,0.8,0.029,0.9685,0.0073,0,False,False,{},0.0138,101.75,-75.97,0.0,0.0,0.0138,0.0,False,normal,False,213,7.702,436,80,0.38708276,1.2412466,16,4.3913126,6,0.515,False,3,3,7.702,170.023,5,0,0.6667,0.5454,63,63.svg,https://d15t657aq01nli.cloudfront.net/63.svg,True,7.147540983606557,0.26229508196721313,0.343226895484597,3.9327400652058118,0.11191485230690405,0.6442781736444465,0.26002516393124137,train
285,6b00b1c1-afa4-408f-ba4f-54bd0695e63b,318,566.0,91,1.0,There is a village which is full of people they are very happy to  together there are total 4 womans and one old villager who is enjoy with children he is enjoy like a children all villagers are habitat to snak it seems like snakes are also part of there family childrens are playing with those snaks and it seems that snaks are also familiar to those children and villagers,69,I like that,294.595,False,True,True,False,0.8122,0.8442,70343dbdc19ff1f98b5e8dd36ce7d57779f98816a5e28ba6f2c6d8ea7a731630,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36",mobile,"{'alignment': {'wrong': [], 'missed': [], 'correct': ['people', 'snake', 'village'], 'relation_hits': [], 'style_metrics': {'token_count': 67.0, 'unique_ratio': 0.6119, 'sentence_count': 1.0, 'stuffing_penalty': 0.0044, 'object_token_density': 0.0299, 'relation_term_density': 0.0299, 'repeated_bigram_ratio': 0.0455, 'natural_language_score': 0.8141}}, 'attention': {'strict': True, 'suspicious': False, 'recall_weak': False, 'alignment_weak': False, 'core_term_count': 3, 'keyword_missing': False, 'distinct_word_count': 41, 'repetitive_template_detected': False}, 'enforcement': {'combined_suspicion': False, 'enforcement_status': 'normal', 'watchlist_triggered': False, 'contradiction_signals': [], 'soft_review_recommended': False, 'participant_enforcement_score': 0.0}}",0,0,0,294.573,1,0,0,0,100,11,594,2026-04-02 12:54:04.174588+00:00,pass,1.0,1.0,3.0,3.0,41,28.0,0.5929,0.0,1.0,1.0,1.0,0.0,0.9333,0.0,0.8141,0.0044,0,False,False,"{'alignment_score': 0.8442, 'alignment_recall': 1.0, 'matched_term_count': 3, 'distinct_word_count': 41, 'expected_term_count': 3, 'expected_term_recall': 1.0, 'descriptive_token_count': 28}",0.0,92.27,-202.33,0.0,0.0,0.0,0.0,False,normal,False,285,10.609,518,88,0.54510057,1.2745771,27,3.9622223,8,0.6132,False,5,1,10.609,283.986,3,0,1.0,0.6579,91,91.svg,https://d15t657aq01nli.cloudfront.net/91.svg,True,7.507246376811594,0.391304347826087,0.23421986116532864,2.6123000750752046,0.14463116855362493,0.8953012956276888,0.30565289760514663,train
287,b125e13d-c73d-4e10-8c04-18a5c7fffbd4,319,569.0,87,1.0,There are dogs in this picture seems like they are alone at home there are total 4 dogs in this picture one dog is sleeping  other two are playing and the third one is eating the dog food which would be filled by his master before he goes out of the house there are dog toys also so dogs can play with them and with each other,66,Animal,189.084,True,False,0,False,0.6876,0.4123,70343dbdc19ff1f98b5e8dd36ce7d57779f98816a5e28ba6f2c6d8ea7a731630,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36",mobile,"{'alignment': {'wrong': ['home'], 'missed': ['living room', 'pet bed'], 'correct': ['dog'], 'relation_hits': [], 'style_metrics': {'token_count': 66.0, 'unique_ratio': 0.697, 'sentence_count': 1.0, 'stuffing_penalty': 0.0, 'object_token_density': 0.0455, 'relation_term_density': 0.0758, 'repeated_bigram_ratio': 0.0769, 'natural_language_score': 0.8555}}, 'enforcement': {'combined_suspicion': False, 'enforcement_status': 'normal', 'watchlist_triggered': False, 'contradiction_signals': [], 'soft_review_recommended': False, 'participant_enforcement_score': 0.0}}",0,0,0,189.823,1,0,0,0,100,6,397,2026-04-02 13:04:13.768037+00:00,0,0.0,0.0,0.0,0.0,46,0.0,0.5446,0.0003,0.5,0.3333,0.4,0.0,0.6,0.0142,0.8555,0.0,0,False,False,{},0.0088,109.22,-79.86,0.0,0.0,0.0088,0.0,False,normal,False,287,8.541,359,26,0.49407822,1.1725538,11,5.419,3,0.5065,False,5,1,8.541,180.543,2,0,0.3333,0.5624,87,87.svg,https://d15t657aq01nli.cloudfront.net/87.svg,True,5.4393939393939394,0.16666666666666666,0.3490512153328679,2.0651848382187694,0.14816925730672134,0.3712654960904059,0.1937306290274952,train
288,fd5f69b2-1d98-451d-854f-703c14418cdd,319,569.0,38,2.0,This is a picture about sky were it shows that the rabbit has climbed the sky and now he is on moon from there he is drawing the rainbow there are stars I this picture rabbit is filling colors in the rainbow the rainbow is located as usual between two clouds frome there the rainbow start rabbit has paint brush and paint with him,64,Rainbow,197.72,False,True,True,False,0.8109,0.8532,70343dbdc19ff1f98b5e8dd36ce7d57779f98816a5e28ba6f2c6d8ea7a731630,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36",mobile,"{'alignment': {'wrong': [], 'missed': [], 'correct': ['cloud', 'rabbit', 'rainbow', 'star'], 'relation_hits': [], 'style_metrics': {'token_count': 62.0, 'unique_ratio': 0.629, 'sentence_count': 1.0, 'stuffing_penalty': 0.0019, 'object_token_density': 0.1129, 'relation_term_density': 0.0645, 'repeated_bigram_ratio': 0.082, 'natural_language_score': 0.8224}}, 'attention': {'strict': True, 'suspicious': False, 'recall_weak': False, 'alignment_weak': False, 'core_term_count': 4, 'keyword_missing': False, 'distinct_word_count': 39, 'repetitive_template_detected': False}, 'enforcement': {'combined_suspicion': False, 'enforcement_status': 'normal', 'watchlist_triggered': False, 'contradiction_signals': [], 'soft_review_recommended': False, 'participant_enforcement_score': 0.0}}",0,0,0,198.895,1,0,0,0,100,9,388,2026-04-02 13:07:32.659152+00:00,pass,1.0,1.0,4.0,4.0,39,25.0,0.586,0.0002,1.0,1.0,1.0,0.0,1.0,0.0,0.8224,0.0019,0,False,False,"{'alignment_score': 0.8532, 'alignment_recall': 1.0, 'matched_term_count': 4, 'distinct_word_count': 39, 'expected_term_count': 4, 'expected_term_recall': 1.0, 'descriptive_token_count': 25}",0.007,82.12,-115.6,0.0,0.0,0.007,0.0,False,normal,False,288,5.303,351,19,0.5435,0.7926536,18,3.5735,3,0.4306,False,5,1,5.303,192.41699,4,1,1.0,0.6766,38,38.svg,https://d15t657aq01nli.cloudfront.net/38.svg,True,5.484375,0.28125,0.32369006676107626,2.0026447409870505,0.12467603928234353,0.9381669826299425,0.18612073894713718,train
289,a822d874-75c3-4c13-aefe-105ff41d12bb,321,573.0,83,1.0,This is a picture about happiness and joyful there are three panda as we know pand are friendly in nature and this are three baby panda which are having some snacks and enjoying like a party outside the snaks shop or else we can say the bakery shop were ice and cakes are sold they are having ice and moktail,60,Panda,176.466,True,False,0,False,0.6768,0.3936,70343dbdc19ff1f98b5e8dd36ce7d57779f98816a5e28ba6f2c6d8ea7a731630,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36",mobile,"{'alignment': {'wrong': ['cake'], 'missed': ['cafe', 'dessert'], 'correct': ['panda'], 'relation_hits': [], 'style_metrics': {'token_count': 58.0, 'unique_ratio': 0.7069, 'sentence_count': 1.0, 'stuffing_penalty': 0.0, 'object_token_density': 0.0345, 'relation_term_density': 0.0172, 'repeated_bigram_ratio': 0.0526, 'natural_language_score': 0.7603}}, 'enforcement': {'combined_suspicion': False, 'enforcement_status': 'normal', 'watchlist_triggered': False, 'contradiction_signals': [], 'soft_review_recommended': False, 'participant_enforcement_score': 0.0}}",0,0,0,176.445,1,0,0,0,100,7,401,2026-04-02 13:16:18.417437+00:00,0,0.0,0.0,0.0,0.0,41,0.0,0.5238,0.0005,0.5,0.3333,0.4,0.0,0.5333,0.0142,0.7603,0.0,0,False,False,{},0.0175,99.37,-77.1,0.0,0.0,0.0175,0.0,False,normal,False,289,7.079,347,29,0.48112717,0.73253393,19,2.969263,4,0.4392,False,5,1,7.079,169.387,2,1,0.3333,0.6003,83,83.svg,https://d15t657aq01nli.cloudfront.net/83.svg,True,5.783333333333333,0.31666666666666665,0.34000884022984595,2.0064572827809766,0.11683553399090428,0.38914315255897813,0.18916474922999982,train
714,9e635e1d-0b2a-4fed-af4a-becded7217f1,606,1286.0,178,1.0,I see a bright playground scene with several children having fun. There is a slide a swing set a small climbing structure and a bicycle on the right side. The sky is a clear blue and the background has green hills and trees which makes the whole place feel cheerful and open. The children are scattered around the play area in different poses so the image feels lively and full of movement. It has a playful colorful and very friendly look.,81,The picture feels cheerful and lively. I liked the playground equipment and the children because they make the scene feel active and fun.,153.7986,True,False,0,False,0.6758,0.1117,33954d3ba6a8924c9441fb86c88dfa1f61eae03a11600fe447b15be04fb0dd98,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",mobile,"{'seed_source': 'dynamic_live_backend', 'seed_submitted_at': '2026-04-12T03:17:06.002363+00:00'}",0,0,0,164.7009,1,0,0,0,100,7,648,2026-04-12 03:17:06.002363+00:00,0,0.0,0.0,0.0,0.0,61,0.0,0.634,0.0004,0.0,0.0,0.0,0.0,0.0,0.0283,1.0,0.0,0,False,False,{},0.0122,150.96,-2.84,0.0,0.0,0.0122,0.0,False,normal,False,714,7.9604,383,30,0.5532,0.8967,14,2.8656,3,0.4184,False,4,2,6.3658,145.8382,2,1,0.0,0.5993,178,163.jpeg,https://d15t657aq01nli.cloudfront.net/163.jpeg,True,4.728395061728395,0.1728395061728395,0.5266627914688431,2.772652302199937,0.23307309725378483,0.07511642212731154,0.20785296029433378,test
290,c35d3c11-260d-4715-a06b-f3708758f356,320,572.0,45,1.0,Sleep music baby. Sleeping koala on the moon.poster picture metal print. Many star on this picture. One moon on this picture. Cute koala bear on moon. Many clouds on this picture and one koala is standing on moon. These pictures is mostly click in night vision. Moon colour is very good. Koala color is very good and attractive.star,60,Koala,442.223,False,True,False,False,0.7316,0.8807,e90fd480b756fd02873056aeb8f6da49d463db7efe41ec6047c875a35f0c4f03,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36",mobile,"{'alignment': {'wrong': [], 'missed': [], 'correct': ['cloud', 'koala', 'moon', 'star'], 'relation_hits': [['koala', 'on', 'moon'], ['koala', 'standing', 'moon']], 'style_metrics': {'token_count': 60.0, 'unique_ratio': 0.5667, 'sentence_count': 10.0, 'stuffing_penalty': 0.0689, 'object_token_density': 0.1833, 'relation_term_density': 0.1333, 'repeated_bigram_ratio': 0.1186, 'natural_language_score': 0.9255}}, 'attention': {'strict': True, 'suspicious': True, 'recall_weak': False, 'alignment_weak': False, 'core_term_count': 4, 'keyword_missing': False, 'distinct_word_count': 34, 'repetitive_template_detected': True}, 'enforcement': {'combined_suspicion': False, 'enforcement_status': 'watchlist', 'watchlist_triggered': True, 'contradiction_signals': [], 'soft_review_recommended': False, 'participant_enforcement_score': 0.2476}}",0,0,0,442.197,1,0,0,0,100,19,366,2026-04-02 13:16:43.694550+00:00,suspicious,0.78,1.0,4.0,4.0,34,23.0,0.5517,0.12,1.0,1.0,1.0,0.6667,1.0,0.0,0.9255,0.0689,1,False,False,"{'alignment_score': 0.8807, 'alignment_recall': 1.0, 'matched_term_count': 4, 'distinct_word_count': 34, 'expected_term_count': 4, 'expected_term_recall': 1.0, 'descriptive_token_count': 23}",0.0,94.77,-347.45,0.0,0.0,0.0,0.0,True,watchlist,False,290,70.312,360,33,1.0093398,5.315466,40,5.653825,7,1.0,False,4,4,70.312,371.911,4,0,1.0,0.6126,45,45.svg,https://d15t657aq01nli.cloudfront.net/45.svg,True,6.0,0.6666666666666666,0.13567815332988106,5.504836369874377,0.0987677855595563,0.9317998728541628,0.19817565443689675,train
291,df62e7e7-7b23-4415-bbd8-bc68ab29e34c,321,573.0,47,2.0,There is a cute penguin who is in the north Pol were he is have a tea and it looks like he loves the tea which is quite strange because penguin are bird species and penguin does not love tea they love eating fish but the picture is representing the art of obsession about any thing or a particular type.,60,Penguin,173.396,False,True,True,False,0.6309,0.5281,70343dbdc19ff1f98b5e8dd36ce7d57779f98816a5e28ba6f2c6d8ea7a731630,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36",mobile,"{'alignment': {'wrong': ['bird'], 'missed': ['coffee', 'cup'], 'correct': ['penguin', 'tea'], 'relation_hits': [], 'style_metrics': {'token_count': 57.0, 'unique_ratio': 0.7544, 'sentence_count': 1.0, 'stuffing_penalty': 0.0, 'object_token_density': 0.1053, 'relation_term_density': 0.0351, 'repeated_bigram_ratio': 0.0, 'natural_language_score': 0.8667}}, 'attention': {'strict': True, 'suspicious': False, 'recall_weak': False, 'alignment_weak': False, 'core_term_count': 4, 'keyword_missing': False, 'distinct_word_count': 43, 'repetitive_template_detected': False}, 'enforcement': {'combined_suspicion': False, 'enforcement_status': 'normal', 'watchlist_triggered': False, 'contradiction_signals': [], 'soft_review_recommended': False, 'participant_enforcement_score': 0.0}}",0,0,0,174.4,1,0,0,0,100,9,341,2026-04-02 13:19:12.852414+00:00,weak_pass,0.64,0.5,2.0,4.0,43,25.0,0.547,0.0001,0.6667,0.5,0.5714,0.0,0.5667,0.01,0.8667,0.0,0,False,False,"{'alignment_score': 0.5281, 'alignment_recall': 0.5, 'matched_term_count': 2, 'distinct_word_count': 43, 'expected_term_count': 4, 'expected_term_recall': 0.5, 'descriptive_token_count': 25}",0.004,77.09,-96.31,0.0,0.0,0.004,0.0,False,normal,False,291,5.599,313,12,0.52607054,0.7912706,18,3.4907222,3,0.432,False,5,1,5.599,167.797,3,0,0.5,0.5579,47,47.svg,https://d15t657aq01nli.cloudfront.net/47.svg,True,5.216666666666667,0.3,0.34602874345428963,1.9768297374279418,0.1229075665795315,0.5137003188900736,0.1633563616844999,train
123,a918d7b7-68cc-44d6-9956-7e8e81d7d078,137,245.0,20,1.0,Puppy in basket having smile on his face basket is put on the ground lots of heart flying in the sky puppy is blushing too much three tiny flower were there the image look like somone draw it using different colour and with pure heart this image remained us to always be happy and try to find the solution in any sitution,62,Excellent,434.935,False,True,True,False,0.7449,0.697,8f8ffc9ff24de28b9a31ab9de6f7373ae314a72629918a47e939f28e8413036e,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36",mobile,"{'alignment': {'wrong': ['face', 'heart'], 'missed': [], 'correct': ['basket', 'dog', 'flower'], 'relation_hits': [], 'style_metrics': {'token_count': 62.0, 'unique_ratio': 0.7903, 'sentence_count': 1.0, 'stuffing_penalty': 0.0, 'object_token_density': 0.0484, 'relation_term_density': 0.1452, 'repeated_bigram_ratio': 0.0, 'natural_language_score': 0.8667}}, 'attention': {'strict': True, 'suspicious': False, 'recall_weak': False, 'alignment_weak': False, 'core_term_count': 3, 'keyword_missing': False, 'distinct_word_count': 49, 'repetitive_template_detected': False}, 'enforcement': {'combined_suspicion': False, 'enforcement_status': 'normal', 'watchlist_triggered': False, 'contradiction_signals': [], 'soft_review_recommended': False, 'participant_enforcement_score': 0.0}}",0,0,0,434.892,1,0,0,0,100,42,434,2026-03-30 11:55:40.326381+00:00,pass,1.0,1.0,3.0,3.0,49,37.0,0.5814,0.0,0.6,1.0,0.75,0.0,1.0,0.0193,0.8667,0.0,0,False,False,"{'alignment_score': 0.697, 'alignment_recall': 1.0, 'matched_term_count': 3, 'distinct_word_count': 49, 'expected_term_count': 3, 'expected_term_recall': 1.0, 'descriptive_token_count': 37}",0.0,81.88,-353.06,0.0,0.0,0.0,0.0,False,normal,False,123,8.883,434,53,0.98145956,44.74256,30,8.967366,7,0.7421,False,5,5,8.883,426.052,5,0,1.0,0.6763,20,20.svg,https://d15t657aq01nli.cloudfront.net/20.svg,True,7.0,0.4838709677419355,0.14255003621230758,4.891947387006668,0.14754213121815346,0.9180412500276158,0.24553960744584152,train
